clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
840,raw/rojo/David_s15_000840.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.42,0.0308,36.19,2026-05-17T00:00:57+00:00,train
841,raw/rojo/David_s16_000841.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3456,0.0272,33.15,2026-05-17T00:01:01+00:00,train
843,raw/rojo/David_s18_000843.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2854,0.0266,35.12,2026-05-17T00:01:09+00:00,train
844,raw/rojo/David_s19_000844.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3007,0.0321,33.84,2026-05-17T00:01:13+00:00,train
846,raw/rojo/David_s21_000846.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3923,0.0355,41.15,2026-05-17T00:01:21+00:00,train
850,raw/rojo/David_s25_000850.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2867,0.0268,30.5,2026-05-17T00:01:37+00:00,train
851,raw/rojo/David_s26_000851.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2467,0.0281,33.2,2026-05-17T00:01:41+00:00,train
852,raw/rojo/David_s27_000852.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3238,0.0292,29.24,2026-05-17T00:01:45+00:00,train
854,raw/rojo/David_s29_000854.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2661,0.0306,33.84,2026-05-17T00:01:53+00:00,train
855,raw/rojo/David_s30_000855.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.348,0.0314,35.23,2026-05-17T00:01:57+00:00,train
856,raw/rojo/David_s31_000856.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2886,0.0289,33.29,2026-05-17T00:02:01+00:00,train
857,raw/rojo/David_s32_000857.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3632,0.0312,35.55,2026-05-17T00:02:05+00:00,train
859,raw/rojo/David_s34_000859.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1952,0.0235,26.27,2026-05-17T00:02:17+00:00,train
860,raw/rojo/David_s35_000860.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4508,0.036,34.93,2026-05-17T00:02:21+00:00,train
861,raw/rojo/David_s36_000861.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.289,0.0296,32.05,2026-05-17T00:02:25+00:00,train
862,raw/rojo/David_s37_000862.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3566,0.0306,39.82,2026-05-17T00:02:29+00:00,train
863,raw/rojo/David_s38_000863.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3733,0.0337,30.83,2026-05-17T00:02:33+00:00,train
864,raw/rojo/David_s39_000864.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5182,0.036,36.21,2026-05-17T00:02:41+00:00,train
865,raw/rojo/David_s40_000865.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3781,0.0343,29.09,2026-05-17T00:02:45+00:00,train
866,raw/off/David_s01_000866.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3442,0.0257,39.68,2026-05-17T00:02:54+00:00,train
867,raw/off/David_s02_000867.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3875,0.0289,31.77,2026-05-17T00:02:58+00:00,train
868,raw/off/David_s03_000868.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4249,0.0294,34.85,2026-05-17T00:03:02+00:00,train
870,raw/off/David_s05_000870.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3552,0.025,33.33,2026-05-17T00:03:10+00:00,train
871,raw/off/David_s06_000871.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3056,0.022,34.51,2026-05-17T00:03:14+00:00,train
872,raw/off/David_s07_000872.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2075,0.017,33.45,2026-05-17T00:03:18+00:00,train
876,raw/off/David_s11_000876.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3234,0.0259,37.88,2026-05-17T00:03:34+00:00,train
878,raw/off/David_s13_000878.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4103,0.0324,37.35,2026-05-17T00:03:42+00:00,train
880,raw/off/David_s15_000880.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4666,0.0321,35.76,2026-05-17T00:03:50+00:00,train
881,raw/off/David_s16_000881.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4416,0.0327,40.51,2026-05-17T00:03:54+00:00,train
883,raw/off/David_s18_000883.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4307,0.0364,32.27,2026-05-17T00:04:02+00:00,train
884,raw/off/David_s19_000884.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3596,0.0257,31.54,2026-05-17T00:04:06+00:00,train
885,raw/off/David_s20_000885.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3734,0.0235,35.87,2026-05-17T00:04:10+00:00,train
887,raw/off/David_s22_000887.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3933,0.0259,38.74,2026-05-17T00:04:18+00:00,train
889,raw/off/David_s24_000889.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4891,0.0403,42.48,2026-05-17T00:04:26+00:00,train
891,raw/off/David_s26_000891.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5078,0.041,38.82,2026-05-17T00:04:34+00:00,train
892,raw/off/David_s27_000892.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.529,0.0346,40.15,2026-05-17T00:04:38+00:00,train
893,raw/off/David_s28_000893.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4161,0.032,39.81,2026-05-17T00:04:42+00:00,train
894,raw/off/David_s29_000894.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4053,0.0308,41.92,2026-05-17T00:04:46+00:00,train
895,raw/off/David_s30_000895.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3557,0.027,38.64,2026-05-17T00:04:50+00:00,train
896,raw/off/David_s31_000896.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3707,0.0281,39.18,2026-05-17T00:04:54+00:00,train
897,raw/off/David_s32_000897.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3242,0.0274,39.68,2026-05-17T00:04:58+00:00,train
900,raw/off/David_s35_000900.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4143,0.0298,43.67,2026-05-17T00:05:10+00:00,train
901,raw/off/David_s36_000901.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4411,0.0331,40.37,2026-05-17T00:05:14+00:00,train
902,raw/off/David_s37_000902.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4025,0.0247,43.2,2026-05-17T00:05:18+00:00,train
903,raw/off/David_s38_000903.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3102,0.0248,40.77,2026-05-17T00:05:22+00:00,train
904,raw/off/David_s39_000904.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3889,0.0311,42.86,2026-05-17T00:05:26+00:00,train
905,raw/off/David_s40_000905.wav,off,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5472,0.0388,44.3,2026-05-17T00:05:30+00:00,train
906,raw/blanco/David_s01_000906.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3539,0.033,39.15,2026-05-17T00:05:39+00:00,train
907,raw/blanco/David_s02_000907.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5346,0.0358,35.7,2026-05-17T00:05:43+00:00,train
908,raw/blanco/David_s03_000908.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6242,0.0415,44.68,2026-05-17T00:05:47+00:00,train
909,raw/blanco/David_s04_000909.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.366,0.0333,38.65,2026-05-17T00:05:51+00:00,train
910,raw/blanco/David_s05_000910.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4279,0.0359,41.92,2026-05-17T00:05:55+00:00,train
911,raw/blanco/David_s06_000911.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4656,0.0358,50.39,2026-05-17T00:05:59+00:00,train
912,raw/blanco/David_s07_000912.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3765,0.0327,49.22,2026-05-17T00:06:03+00:00,train
913,raw/blanco/David_s08_000913.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3441,0.033,30.04,2026-05-17T00:06:07+00:00,train
915,raw/blanco/David_s10_000915.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3852,0.0319,42.78,2026-05-17T00:06:15+00:00,train
920,raw/blanco/David_s15_000920.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3421,0.0332,38.05,2026-05-17T00:06:35+00:00,train
921,raw/blanco/David_s16_000921.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4787,0.0363,43.25,2026-05-17T00:06:39+00:00,train
922,raw/blanco/David_s17_000922.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3599,0.0327,40.88,2026-05-17T00:06:47+00:00,train
923,raw/blanco/David_s18_000923.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3319,0.0311,30.42,2026-05-17T00:06:51+00:00,train
924,raw/blanco/David_s19_000924.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3337,0.0314,40.12,2026-05-17T00:06:55+00:00,train
925,raw/blanco/David_s20_000925.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3133,0.0307,40.83,2026-05-17T00:06:59+00:00,train
926,raw/blanco/David_s21_000926.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4145,0.0334,36.77,2026-05-17T00:07:03+00:00,train
928,raw/blanco/David_s23_000928.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2408,0.0298,32.43,2026-05-17T00:07:11+00:00,train
929,raw/blanco/David_s24_000929.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4644,0.0486,44.34,2026-05-17T00:07:15+00:00,train
930,raw/blanco/David_s25_000930.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6971,0.0443,38.31,2026-05-17T00:07:19+00:00,train
931,raw/blanco/David_s26_000931.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4462,0.038,36.82,2026-05-17T00:07:23+00:00,train
932,raw/blanco/David_s27_000932.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.351,0.0325,37.8,2026-05-17T00:07:27+00:00,train
933,raw/blanco/David_s28_000933.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5169,0.0396,43.03,2026-05-17T00:07:31+00:00,train
934,raw/blanco/David_s29_000934.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7277,0.0531,38.53,2026-05-17T00:07:35+00:00,train
936,raw/blanco/David_s31_000936.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3447,0.0327,40.24,2026-05-17T00:07:43+00:00,train
939,raw/blanco/David_s34_000939.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4589,0.0359,40.22,2026-05-17T00:07:55+00:00,train
940,raw/blanco/David_s35_000940.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7553,0.0491,45.17,2026-05-17T00:08:03+00:00,train
941,raw/blanco/David_s36_000941.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4137,0.0345,28.44,2026-05-17T00:08:07+00:00,train
943,raw/blanco/David_s38_000943.wav,blanco,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4346,0.0371,28.57,2026-05-17T00:08:15+00:00,train
946,raw/rechazo/David_s01_000946.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2651,0.0309,33.12,2026-05-17T00:08:32+00:00,train
947,raw/rechazo/David_s02_000947.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3158,0.0267,24.26,2026-05-17T00:08:36+00:00,train
948,raw/rechazo/David_s03_000948.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2858,0.0249,31.79,2026-05-17T00:08:40+00:00,train
949,raw/rechazo/David_s04_000949.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2319,0.0202,34.91,2026-05-17T00:08:44+00:00,train
950,raw/rechazo/David_s05_000950.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.261,0.0194,35.74,2026-05-17T00:08:48+00:00,train
952,raw/rechazo/David_s07_000952.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2136,0.0194,33.18,2026-05-17T00:08:55+00:00,train
953,raw/rechazo/David_s08_000953.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2603,0.0219,25.24,2026-05-17T00:08:59+00:00,train
956,raw/rechazo/David_s11_000956.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3355,0.0238,38.4,2026-05-17T00:09:11+00:00,train
957,raw/rechazo/David_s12_000957.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4332,0.0307,41.79,2026-05-17T00:09:15+00:00,train
958,raw/rechazo/David_s13_000958.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6402,0.0404,43.93,2026-05-17T00:09:19+00:00,train
959,raw/rechazo/David_s14_000959.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5033,0.0343,36.63,2026-05-17T00:09:23+00:00,train
961,raw/rechazo/David_s16_000961.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4578,0.0373,44.74,2026-05-17T00:09:31+00:00,train
962,raw/rechazo/David_s17_000962.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4587,0.0359,30.57,2026-05-17T00:09:35+00:00,train
963,raw/rechazo/David_s18_000963.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5444,0.0399,39.88,2026-05-17T00:09:39+00:00,train
964,raw/rechazo/David_s19_000964.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5167,0.0377,42.86,2026-05-17T00:09:43+00:00,train
965,raw/rechazo/David_s20_000965.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5501,0.0392,34.25,2026-05-17T00:09:47+00:00,train
966,raw/rechazo/David_s21_000966.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5956,0.0374,31.74,2026-05-17T00:09:51+00:00,train
967,raw/rechazo/David_s22_000967.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5149,0.0324,32.61,2026-05-17T00:09:55+00:00,train
968,raw/rechazo/David_s23_000968.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4244,0.0324,40.24,2026-05-17T00:09:59+00:00,train
970,raw/rechazo/David_s25_000970.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6752,0.0366,30.72,2026-05-17T00:10:07+00:00,train
971,raw/rechazo/David_s26_000971.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4171,0.0343,39.21,2026-05-17T00:10:11+00:00,train
973,raw/rechazo/David_s28_000973.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5094,0.0348,38.03,2026-05-17T00:10:19+00:00,train
976,raw/rechazo/David_s31_000976.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4555,0.0388,43.38,2026-05-17T00:10:31+00:00,train
977,raw/rechazo/David_s32_000977.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4542,0.0403,43.02,2026-05-17T00:10:35+00:00,train
978,raw/rechazo/David_s33_000978.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6801,0.0444,41.02,2026-05-17T00:10:39+00:00,train
982,raw/rechazo/David_s37_000982.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5053,0.0366,37.45,2026-05-17T00:10:54+00:00,train
984,raw/rechazo/David_s39_000984.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5366,0.0318,34.48,2026-05-17T00:11:02+00:00,train
985,raw/rechazo/David_s40_000985.wav,rechazo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3938,0.0311,33.17,2026-05-17T00:11:06+00:00,train
986,raw/azul/David_s01_000986.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.269,0.0324,38.76,2026-05-17T00:11:15+00:00,train
990,raw/azul/David_s05_000990.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.511,0.0455,38.79,2026-05-17T00:11:31+00:00,train
991,raw/azul/David_s06_000991.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3815,0.0472,44.34,2026-05-17T00:11:35+00:00,train
992,raw/azul/David_s07_000992.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3586,0.045,42.45,2026-05-17T00:11:39+00:00,train
993,raw/azul/David_s08_000993.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4231,0.0456,42.42,2026-05-17T00:11:43+00:00,train
994,raw/azul/David_s09_000994.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3118,0.0386,47.9,2026-05-17T00:11:47+00:00,train
995,raw/azul/David_s10_000995.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3575,0.036,5.51,2026-05-17T00:11:51+00:00,train
996,raw/azul/David_s11_000996.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3369,0.0406,42.39,2026-05-17T00:11:55+00:00,train
997,raw/azul/David_s12_000997.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3288,0.0384,39.16,2026-05-17T00:11:59+00:00,train
998,raw/azul/David_s13_000998.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3166,0.034,44.39,2026-05-17T00:12:03+00:00,train
1000,raw/azul/David_s15_001000.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5311,0.0423,40.76,2026-05-17T00:12:11+00:00,train
1001,raw/azul/David_s16_001001.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.244,0.0294,37.67,2026-05-17T00:12:15+00:00,train
1003,raw/azul/David_s18_001003.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4643,0.0387,44.23,2026-05-17T00:12:27+00:00,train
1004,raw/azul/David_s19_001004.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4274,0.0413,44.63,2026-05-17T00:12:31+00:00,train
1005,raw/azul/David_s20_001005.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3182,0.0396,44.18,2026-05-17T00:12:35+00:00,train
1006,raw/azul/David_s21_001006.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3812,0.0388,37.67,2026-05-17T00:12:39+00:00,train
1007,raw/azul/David_s22_001007.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4629,0.0421,38.93,2026-05-17T00:12:47+00:00,train
1009,raw/azul/David_s24_001009.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3008,0.0281,31.28,2026-05-17T00:12:55+00:00,train
1010,raw/azul/David_s25_001010.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2067,0.0247,36.62,2026-05-17T00:12:59+00:00,train
1011,raw/azul/David_s26_001011.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3251,0.0395,42.15,2026-05-17T00:13:03+00:00,train
1012,raw/azul/David_s28_001012.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4265,0.0343,40.67,2026-05-17T00:13:15+00:00,train
1013,raw/azul/David_s29_001013.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2992,0.0287,34.67,2026-05-17T00:13:19+00:00,train
1014,raw/azul/David_s30_001014.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4276,0.0311,68.22,2026-05-17T00:13:23+00:00,train
1015,raw/azul/David_s31_001015.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2499,0.0233,38.76,2026-05-17T00:13:27+00:00,train
1019,raw/azul/David_s35_001019.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4498,0.0368,34.13,2026-05-17T00:13:43+00:00,train
1020,raw/azul/David_s36_001020.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.312,0.0333,39.24,2026-05-17T00:13:47+00:00,train
1022,raw/azul/David_s38_001022.wav,azul,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3273,0.0342,39.3,2026-05-17T00:13:55+00:00,train
1026,raw/procesando/David_s02_001026.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2944,0.0362,39.41,2026-05-17T00:14:15+00:00,train
1028,raw/procesando/David_s04_001028.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4927,0.0479,43.94,2026-05-17T00:14:23+00:00,train
1030,raw/procesando/David_s06_001030.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4074,0.0435,41.26,2026-05-17T00:14:31+00:00,train
1033,raw/procesando/David_s09_001033.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.386,0.0407,41.3,2026-05-17T00:14:47+00:00,train
1034,raw/procesando/David_s10_001034.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5355,0.0526,42.83,2026-05-17T00:14:55+00:00,train
1035,raw/procesando/David_s11_001035.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3922,0.0425,40.4,2026-05-17T00:14:59+00:00,train
1036,raw/procesando/David_s12_001036.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3848,0.0436,40.94,2026-05-17T00:15:03+00:00,train
1038,raw/procesando/David_s14_001038.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3936,0.0438,43.58,2026-05-17T00:15:11+00:00,train
1039,raw/procesando/David_s15_001039.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5825,0.0488,49.11,2026-05-17T00:15:15+00:00,train
1040,raw/procesando/David_s16_001040.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5477,0.0441,33.28,2026-05-17T00:15:19+00:00,train
1041,raw/procesando/David_s17_001041.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3254,0.0381,44.57,2026-05-17T00:15:23+00:00,train
1042,raw/procesando/David_s18_001042.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5399,0.0441,46.35,2026-05-17T00:15:27+00:00,train
1043,raw/procesando/David_s19_001043.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3942,0.043,44.09,2026-05-17T00:15:31+00:00,train
1044,raw/procesando/David_s20_001044.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3814,0.0403,43.63,2026-05-17T00:15:35+00:00,train
1046,raw/procesando/David_s22_001046.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6053,0.0468,47.55,2026-05-17T00:15:43+00:00,train
1048,raw/procesando/David_s24_001048.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5154,0.045,44.52,2026-05-17T00:15:51+00:00,train
1050,raw/procesando/David_s26_001050.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3782,0.0405,42.08,2026-05-17T00:15:59+00:00,train
1052,raw/procesando/David_s28_001052.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4148,0.0432,43.65,2026-05-17T00:16:11+00:00,train
1053,raw/procesando/David_s29_001053.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7637,0.0532,45.45,2026-05-17T00:16:15+00:00,train
1054,raw/procesando/David_s30_001054.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5164,0.0476,45.01,2026-05-17T00:16:19+00:00,train
1055,raw/procesando/David_s31_001055.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6312,0.0488,46.76,2026-05-17T00:16:23+00:00,train
1056,raw/procesando/David_s32_001056.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5973,0.0439,43.63,2026-05-17T00:16:27+00:00,train
1057,raw/procesando/David_s33_001057.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5374,0.0437,43.24,2026-05-17T00:16:31+00:00,train
1058,raw/procesando/David_s34_001058.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4084,0.0366,38.72,2026-05-17T00:16:35+00:00,train
1059,raw/procesando/David_s35_001059.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3871,0.0407,44.18,2026-05-17T00:16:39+00:00,train
1061,raw/procesando/David_s37_001061.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5139,0.0471,41.7,2026-05-17T00:16:47+00:00,train
1063,raw/procesando/David_s39_001063.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4253,0.0438,41.7,2026-05-17T00:16:55+00:00,train
1064,raw/procesando/David_s40_001064.wav,procesando,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6879,0.0593,47.48,2026-05-17T00:16:59+00:00,train
1065,raw/detente/David_s01_001065.wav,detente,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5059,0.0411,41.47,2026-05-17T00:17:08+00:00,train
