clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
149,raw/rojo/Sebas_s29_000149.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3032,0.0224,24.11,2026-05-16T22:22:19+00:00,test
150,raw/rojo/Sebas_s30_000150.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2587,0.0166,35.6,2026-05-16T22:22:26+00:00,val
151,raw/rojo/Sebas_s31_000151.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2022,0.0172,30.37,2026-05-16T22:22:32+00:00,val
152,raw/rojo/Sebas_s32_000152.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1776,0.016,34.49,2026-05-16T22:22:39+00:00,train
153,raw/rojo/Sebas_s33_000153.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2905,0.0248,40.56,2026-05-16T22:22:45+00:00,train
154,raw/rojo/Sebas_s34_000154.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1408,0.0113,37.59,2026-05-16T22:22:52+00:00,val
155,raw/rojo/Sebas_s35_000155.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2076,0.0143,28.03,2026-05-16T22:22:58+00:00,train
156,raw/rojo/Sebas_s36_000156.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2435,0.0158,36.15,2026-05-16T22:23:04+00:00,train
157,raw/rojo/Sebas_s37_000157.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2612,0.0195,40.19,2026-05-16T22:23:11+00:00,train
158,raw/rojo/Sebas_s38_000158.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2107,0.0163,39.43,2026-05-16T22:23:17+00:00,train
159,raw/rojo/Sebas_s39_000159.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2288,0.013,36.96,2026-05-16T22:23:24+00:00,train
160,raw/rojo/Sebas_s40_000160.wav,rojo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3401,0.0187,40.18,2026-05-16T22:23:30+00:00,test
161,raw/off/Sebas_s01_000161.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2694,0.0145,30.44,2026-05-16T22:23:45+00:00,train
162,raw/off/Sebas_s02_000162.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2241,0.0142,35.6,2026-05-16T22:23:51+00:00,train
163,raw/off/Sebas_s03_000163.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3013,0.0164,41.48,2026-05-16T22:24:03+00:00,train
164,raw/off/Sebas_s04_000164.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2835,0.0166,36.47,2026-05-16T22:24:10+00:00,val
165,raw/off/Sebas_s05_000165.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.228,0.0137,28.73,2026-05-16T22:24:16+00:00,train
166,raw/off/Sebas_s06_000166.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3008,0.0183,27.89,2026-05-16T22:24:23+00:00,val
167,raw/off/Sebas_s07_000167.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2281,0.0155,28.06,2026-05-16T22:24:29+00:00,val
168,raw/off/Sebas_s08_000168.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2261,0.0151,28.47,2026-05-16T22:24:36+00:00,train
169,raw/off/Sebas_s09_000169.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2087,0.0175,35.73,2026-05-16T22:24:42+00:00,train
170,raw/off/Sebas_s10_000170.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2378,0.0168,34.85,2026-05-16T22:24:49+00:00,train
171,raw/off/Sebas_s11_000171.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2445,0.015,36.43,2026-05-16T22:24:55+00:00,train
172,raw/off/Sebas_s12_000172.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2634,0.0159,27.51,2026-05-16T22:25:01+00:00,val
173,raw/off/Sebas_s13_000173.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2965,0.0162,30.95,2026-05-16T22:25:08+00:00,test
174,raw/off/Sebas_s14_000174.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2171,0.0135,33.23,2026-05-16T22:25:14+00:00,test
175,raw/off/Sebas_s15_000175.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2141,0.0131,26.76,2026-05-16T22:25:21+00:00,val
176,raw/off/Sebas_s16_000176.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2414,0.0137,33.86,2026-05-16T22:25:27+00:00,train
177,raw/off/Sebas_s17_000177.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1909,0.0151,36.38,2026-05-16T22:25:34+00:00,train
178,raw/off/Sebas_s18_000178.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1683,0.0121,34.68,2026-05-16T22:25:40+00:00,train
179,raw/off/Sebas_s19_000179.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.16,0.0101,36.67,2026-05-16T22:25:47+00:00,train
180,raw/off/Sebas_s20_000180.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1875,0.0118,37.89,2026-05-16T22:25:53+00:00,train
181,raw/off/Sebas_s21_000181.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2184,0.013,38.74,2026-05-16T22:25:59+00:00,train
182,raw/off/Sebas_s22_000182.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2193,0.0135,38.36,2026-05-16T22:26:06+00:00,train
183,raw/off/Sebas_s23_000183.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.21,0.0118,33.4,2026-05-16T22:26:12+00:00,train
184,raw/off/Sebas_s24_000184.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2736,0.0175,38.64,2026-05-16T22:26:19+00:00,train
185,raw/off/Sebas_s25_000185.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2076,0.0116,36.9,2026-05-16T22:26:25+00:00,test
186,raw/off/Sebas_s26_000186.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2673,0.0156,39.91,2026-05-16T22:26:32+00:00,train
187,raw/off/Sebas_s27_000187.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2168,0.0134,36.61,2026-05-16T22:26:38+00:00,train
188,raw/off/Sebas_s28_000188.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2432,0.0167,37.01,2026-05-16T22:26:45+00:00,val
189,raw/off/Sebas_s29_000189.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2001,0.0137,33.23,2026-05-16T22:26:51+00:00,train
190,raw/off/Sebas_s30_000190.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2331,0.0146,38.7,2026-05-16T22:26:57+00:00,train
191,raw/off/Sebas_s31_000191.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1718,0.0124,35.83,2026-05-16T22:27:04+00:00,test
192,raw/off/Sebas_s32_000192.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1635,0.0115,35.86,2026-05-16T22:27:10+00:00,train
193,raw/off/Sebas_s33_000193.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1812,0.0125,36.51,2026-05-16T22:27:17+00:00,train
194,raw/off/Sebas_s34_000194.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2061,0.0149,38.29,2026-05-16T22:27:23+00:00,train
195,raw/off/Sebas_s35_000195.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2175,0.0142,37.95,2026-05-16T22:27:30+00:00,train
196,raw/off/Sebas_s36_000196.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1955,0.0133,38.73,2026-05-16T22:27:36+00:00,train
197,raw/off/Sebas_s37_000197.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2135,0.0137,36.75,2026-05-16T22:27:43+00:00,test
198,raw/off/Sebas_s38_000198.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2296,0.0157,39.98,2026-05-16T22:27:49+00:00,train
199,raw/off/Sebas_s39_000199.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1807,0.0123,37.46,2026-05-16T22:27:55+00:00,train
200,raw/off/Sebas_s40_000200.wav,off,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2238,0.0155,37.5,2026-05-16T22:28:02+00:00,test
201,raw/blanco/Sebas_s01_000201.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4304,0.0241,41.88,2026-05-16T22:28:16+00:00,train
202,raw/blanco/Sebas_s02_000202.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3047,0.0178,39.39,2026-05-16T22:28:23+00:00,train
203,raw/blanco/Sebas_s03_000203.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3957,0.0168,39.27,2026-05-16T22:28:29+00:00,train
204,raw/blanco/Sebas_s04_000204.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2558,0.0164,38.64,2026-05-16T22:28:36+00:00,train
205,raw/blanco/Sebas_s05_000205.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1885,0.0141,35.02,2026-05-16T22:28:42+00:00,train
206,raw/blanco/Sebas_s06_000206.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1271,0.013,37.67,2026-05-16T22:28:49+00:00,test
207,raw/blanco/Sebas_s07_000207.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1655,0.0121,36.23,2026-05-16T22:28:55+00:00,train
208,raw/blanco/Sebas_s08_000208.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.283,0.0139,37.4,2026-05-16T22:29:01+00:00,train
209,raw/blanco/Sebas_s09_000209.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.329,0.0167,38.59,2026-05-16T22:29:08+00:00,train
210,raw/blanco/Sebas_s10_000210.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2485,0.0164,39.05,2026-05-16T22:29:14+00:00,val
211,raw/blanco/Sebas_s11_000211.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2092,0.0145,38.28,2026-05-16T22:29:21+00:00,train
212,raw/blanco/Sebas_s12_000212.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2149,0.0144,38.78,2026-05-16T22:29:27+00:00,val
213,raw/blanco/Sebas_s13_000213.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2542,0.0161,38.61,2026-05-16T22:29:34+00:00,train
214,raw/blanco/Sebas_s14_000214.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1911,0.0138,35.62,2026-05-16T22:29:40+00:00,test
215,raw/blanco/Sebas_s15_000215.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2449,0.0142,30.62,2026-05-16T22:29:47+00:00,train
216,raw/blanco/Sebas_s16_000216.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3264,0.0157,33.11,2026-05-16T22:29:53+00:00,train
217,raw/blanco/Sebas_s17_000217.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2803,0.0173,34.57,2026-05-16T22:29:59+00:00,train
218,raw/blanco/Sebas_s18_000218.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3442,0.0166,30.06,2026-05-16T22:30:06+00:00,val
219,raw/blanco/Sebas_s19_000219.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.361,0.0158,28.75,2026-05-16T22:30:12+00:00,train
220,raw/blanco/Sebas_s20_000220.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3665,0.016,33.46,2026-05-16T22:30:19+00:00,test
221,raw/blanco/Sebas_s21_000221.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3391,0.0172,34.43,2026-05-16T22:30:25+00:00,train
222,raw/blanco/Sebas_s22_000222.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1588,0.0126,29.34,2026-05-16T22:30:32+00:00,train
223,raw/blanco/Sebas_s23_000223.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3427,0.0177,34.18,2026-05-16T22:30:38+00:00,train
224,raw/blanco/Sebas_s24_000224.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1987,0.0148,30.42,2026-05-16T22:30:44+00:00,test
225,raw/blanco/Sebas_s25_000225.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3398,0.0162,33.01,2026-05-16T22:30:51+00:00,val
226,raw/blanco/Sebas_s26_000226.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4695,0.0197,34.08,2026-05-16T22:30:57+00:00,train
227,raw/blanco/Sebas_s27_000227.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3081,0.018,36.11,2026-05-16T22:31:04+00:00,train
228,raw/blanco/Sebas_s28_000228.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2353,0.0169,27.11,2026-05-16T22:31:10+00:00,train
229,raw/blanco/Sebas_s29_000229.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.397,0.0159,32.9,2026-05-16T22:31:17+00:00,train
230,raw/blanco/Sebas_s30_000230.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3283,0.0149,32.78,2026-05-16T22:31:23+00:00,val
231,raw/blanco/Sebas_s31_000231.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2191,0.0116,31.37,2026-05-16T22:31:30+00:00,train
232,raw/blanco/Sebas_s32_000232.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1695,0.0129,31.34,2026-05-16T22:31:36+00:00,test
233,raw/blanco/Sebas_s33_000233.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3075,0.0155,31.23,2026-05-16T22:31:43+00:00,val
234,raw/blanco/Sebas_s34_000234.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3546,0.0167,33.56,2026-05-16T22:31:49+00:00,train
235,raw/blanco/Sebas_s35_000235.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2977,0.0161,34.7,2026-05-16T22:31:55+00:00,train
236,raw/blanco/Sebas_s36_000236.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3993,0.0197,33.4,2026-05-16T22:32:02+00:00,test
237,raw/blanco/Sebas_s37_000237.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2211,0.0159,33.46,2026-05-16T22:32:08+00:00,train
238,raw/blanco/Sebas_s38_000238.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3879,0.0165,31.54,2026-05-16T22:32:15+00:00,train
239,raw/blanco/Sebas_s39_000239.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.436,0.0189,32.45,2026-05-16T22:32:21+00:00,train
240,raw/blanco/Sebas_s40_000240.wav,blanco,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4076,0.0177,25.58,2026-05-16T22:32:28+00:00,train
241,raw/rechazo/Sebas_s01_000241.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2943,0.0218,34.87,2026-05-16T22:32:42+00:00,train
242,raw/rechazo/Sebas_s02_000242.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.491,0.0226,35.56,2026-05-16T22:32:49+00:00,train
243,raw/rechazo/Sebas_s03_000243.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3845,0.0214,34.02,2026-05-16T22:32:55+00:00,train
244,raw/rechazo/Sebas_s04_000244.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3845,0.0208,34.88,2026-05-16T22:33:02+00:00,train
245,raw/rechazo/Sebas_s05_000245.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3611,0.022,33.73,2026-05-16T22:33:08+00:00,train
246,raw/rechazo/Sebas_s06_000246.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3225,0.0217,34.25,2026-05-16T22:33:15+00:00,train
247,raw/rechazo/Sebas_s07_000247.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3123,0.0233,32.34,2026-05-16T22:33:21+00:00,train
248,raw/rechazo/Sebas_s08_000248.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2674,0.0187,29.68,2026-05-16T22:33:28+00:00,train
249,raw/rechazo/Sebas_s09_000249.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2703,0.0201,32.66,2026-05-16T22:33:34+00:00,train
250,raw/rechazo/Sebas_s10_000250.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.309,0.0213,33.94,2026-05-16T22:33:40+00:00,val
251,raw/rechazo/Sebas_s11_000251.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3852,0.0223,35.33,2026-05-16T22:33:47+00:00,val
252,raw/rechazo/Sebas_s12_000252.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2896,0.0204,34.1,2026-05-16T22:33:53+00:00,test
253,raw/rechazo/Sebas_s13_000253.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4012,0.0233,32.9,2026-05-16T22:34:00+00:00,train
254,raw/rechazo/Sebas_s14_000254.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3373,0.0221,32.28,2026-05-16T22:34:06+00:00,train
255,raw/rechazo/Sebas_s15_000255.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2694,0.0204,34.05,2026-05-16T22:34:13+00:00,train
256,raw/rechazo/Sebas_s16_000256.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3016,0.0191,35.65,2026-05-16T22:34:19+00:00,train
257,raw/rechazo/Sebas_s17_000257.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3011,0.0174,33.95,2026-05-16T22:34:26+00:00,train
258,raw/rechazo/Sebas_s18_000258.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2494,0.0178,29.53,2026-05-16T22:34:32+00:00,train
259,raw/rechazo/Sebas_s19_000259.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3052,0.0173,34.44,2026-05-16T22:34:38+00:00,val
260,raw/rechazo/Sebas_s20_000260.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3467,0.022,31.46,2026-05-16T22:34:45+00:00,val
261,raw/rechazo/Sebas_s21_000261.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2666,0.0156,30.72,2026-05-16T22:34:51+00:00,test
262,raw/rechazo/Sebas_s22_000262.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3048,0.0204,34.76,2026-05-16T22:34:58+00:00,train
263,raw/rechazo/Sebas_s23_000263.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.231,0.0159,32.57,2026-05-16T22:35:04+00:00,train
264,raw/rechazo/Sebas_s24_000264.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3664,0.0228,23.42,2026-05-16T22:35:11+00:00,val
265,raw/rechazo/Sebas_s25_000265.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2888,0.0197,34.83,2026-05-16T22:35:17+00:00,train
266,raw/rechazo/Sebas_s26_000266.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.353,0.0226,38.02,2026-05-16T22:35:24+00:00,train
267,raw/rechazo/Sebas_s27_000267.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3795,0.0267,36.04,2026-05-16T22:35:30+00:00,train
268,raw/rechazo/Sebas_s28_000268.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2986,0.0223,30.45,2026-05-16T22:35:36+00:00,test
269,raw/rechazo/Sebas_s29_000269.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3096,0.0214,28.41,2026-05-16T22:35:43+00:00,train
270,raw/rechazo/Sebas_s30_000270.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4174,0.0252,35.24,2026-05-16T22:35:49+00:00,train
271,raw/rechazo/Sebas_s31_000271.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3942,0.021,34.09,2026-05-16T22:35:56+00:00,test
272,raw/rechazo/Sebas_s32_000272.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3404,0.0205,34.82,2026-05-16T22:36:02+00:00,train
273,raw/rechazo/Sebas_s33_000273.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2561,0.0165,30.7,2026-05-16T22:36:09+00:00,test
274,raw/rechazo/Sebas_s34_000274.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2285,0.0184,31.21,2026-05-16T22:36:15+00:00,train
275,raw/rechazo/Sebas_s35_000275.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2652,0.0185,33.7,2026-05-16T22:36:22+00:00,test
276,raw/rechazo/Sebas_s36_000276.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2504,0.0165,34.61,2026-05-16T22:36:28+00:00,train
277,raw/rechazo/Sebas_s37_000277.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2855,0.0199,35.53,2026-05-16T22:36:34+00:00,val
278,raw/rechazo/Sebas_s38_000278.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2623,0.0179,31.06,2026-05-16T22:36:41+00:00,train
279,raw/rechazo/Sebas_s39_000279.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.206,0.0162,29.29,2026-05-16T22:36:47+00:00,train
280,raw/rechazo/Sebas_s40_000280.wav,rechazo,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3601,0.0207,35.86,2026-05-16T22:36:54+00:00,train
281,raw/azul/Sebas_s01_000281.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1802,0.0201,34.03,2026-05-16T22:37:08+00:00,val
282,raw/azul/Sebas_s02_000282.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3868,0.025,34.93,2026-05-16T22:37:15+00:00,train
283,raw/azul/Sebas_s03_000283.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2345,0.0214,34.77,2026-05-16T22:37:21+00:00,train
284,raw/azul/Sebas_s04_000284.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3119,0.0209,36.09,2026-05-16T22:37:27+00:00,train
285,raw/azul/Sebas_s05_000285.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2344,0.0169,33.58,2026-05-16T22:37:34+00:00,test
286,raw/azul/Sebas_s06_000286.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3065,0.0203,31.82,2026-05-16T22:37:40+00:00,train
287,raw/azul/Sebas_s07_000287.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3955,0.0212,33.47,2026-05-16T22:37:47+00:00,val
288,raw/azul/Sebas_s08_000288.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1953,0.0182,31.4,2026-05-16T22:37:53+00:00,train
289,raw/azul/Sebas_s09_000289.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1993,0.0176,34.27,2026-05-16T22:38:00+00:00,test
290,raw/azul/Sebas_s10_000290.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2073,0.0201,32.1,2026-05-16T22:38:06+00:00,train
291,raw/azul/Sebas_s11_000291.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.305,0.0241,35.47,2026-05-16T22:38:13+00:00,test
292,raw/azul/Sebas_s12_000292.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2894,0.0223,33.85,2026-05-16T22:38:19+00:00,val
293,raw/azul/Sebas_s13_000293.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2203,0.0236,36.19,2026-05-16T22:38:25+00:00,train
294,raw/azul/Sebas_s14_000294.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1895,0.0192,35.89,2026-05-16T22:38:32+00:00,train
295,raw/azul/Sebas_s15_000295.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2449,0.0188,31.72,2026-05-16T22:38:38+00:00,train
296,raw/azul/Sebas_s16_000296.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1786,0.0195,33.53,2026-05-16T22:38:45+00:00,train
297,raw/azul/Sebas_s17_000297.wav,azul,Sebas,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2411,0.0238,33.73,2026-05-16T22:38:51+00:00,train
